 4.80817101e-05  2.00001596e+00  4.80817101e-05  2.00000000e+00 
 4.82817101e-05  2.00001596e+00  4.82817101e-05  2.00000000e+00 
 4.84817101e-05  2.00001596e+00  4.84817101e-05  2.00000000e+00 
 4.86817101e-05  2.00001596e+00  4.86817101e-05  2.00000000e+00 
 4.88817101e-05  2.00001596e+00  4.88817101e-05  2.00000000e+00 
 4.90817101e-05  2.00001596e+00  4.90817101e-05  2.00000000e+00 
 4.92817101e-05  2.00001596e+00  4.92817101e-05  2.00000000e+00 
 4.94817101e-05  2.00001596e+00  4.94817101e-05  2.00000000e+00 
 4.96817101e-05  2.00001596e+00  4.96817101e-05  2.00000000e+00 
 4.98817101e-05  2.00001596e+00  4.98817101e-05  2.00000000e+00 
 5.00817101e-05  2.00001596e+00  5.00817101e-05  2.00000000e+00 
 5.02817101e-05  2.00001596e+00  5.02817101e-05  2.00000000e+00 
 5.04817101e-05  2.00001596e+00  5.04817101e-05  2.00000000e+00 
 5.06817101e-05  2.00001596e+00  5.06817101e-05  2.00000000e+00 
 5.08408550e-05  2.00001596e+00  5.08408550e-05  2.00000000e+00 
 5.10000000e-05  2.00001596e+00  5.10000000e-05  2.00000000e+00 
 5.10200000e-05  1.99750418e+00  5.10200000e-05  1.96000000e+00 
 5.10600000e-05  1.98390808e+00  5.10600000e-05  1.88000000e+00 
 5.11400000e-05  1.89065170e+00  5.11400000e-05  1.72000000e+00 
 5.13000000e-05  1.52956553e+00  5.13000000e-05  1.40000000e+00 
 5.14646214e-05  1.14435627e+00  5.14646214e-05  1.07075716e+00 
 5.16646214e-05  7.80074153e-01  5.16646214e-05  6.70757159e-01 
 5.18323107e-05  4.57761333e-01  5.18323107e-05  3.35378580e-01 
 5.20000000e-05  1.01948409e-01  5.20000000e-05  0.00000000e+00 
 5.20163763e-05  6.95609361e-02  5.20163763e-05  0.00000000e+00 
 5.20491290e-05  1.08758845e-02  5.20491290e-05  0.00000000e+00 
 5.21146343e-05 -5.88675840e-02  5.21146343e-05  0.00000000e+00 
 5.21718881e-05 -6.58165366e-02  5.21718881e-05  0.00000000e+00 
 5.22223319e-05 -4.35713948e-02  5.22223319e-05  0.00000000e+00 
 5.22723129e-05 -1.41800937e-02  5.22723129e-05  0.00000000e+00 
 5.23277484e-05  1.07091376e-02  5.23277484e-05  0.00000000e+00 
 5.23797497e-05  2.04464042e-02  5.23797497e-05  0.00000000e+00 
 5.24267264e-05  1.88518715e-02  5.24267264e-05  0.00000000e+00 
